fold_id,customer_id,model,map_at_12,precision_at_10,recall_at_10,hit_rate_at_12,candidate_recall,candidate_count,ground_truth_count,predictions
0,001143bec624de9df82bd687babb382e00b0285e2371cc9120de5d42c48f1076,late_fusion_hybrid_w045,0.0,0.0,0.0,0.0,0.0,4157,6,0658030020 0399087001 0399087028 0399223001 0494691007 0687704012 0684325002 0647804001 0399201002 0562245001 0751664001 0519583042
0,001143bec624de9df82bd687babb382e00b0285e2371cc9120de5d42c48f1076,late_fusion_hybrid_w065,0.0,0.0,0.0,0.0,0.0,4157,6,0658030020 0399087028 0687704012 0684325002 0647804001 0399087001 0562245001 0494691007 0746073001 0562245046 0573085028 0399223001
0,001324f693acaea0dea35333ba00ccddd0162d8bc81e76865034fca36cbb89c8,tabular_only,0.0,0.0,0.0,0.0,1.0,4003,2,0243937001 0556539001 0160442007 0372860001 0179208001 0158340001 0148033001 0123173001 0111586001 0297067002 0305931001 0688537001
0,001324f693acaea0dea35333ba00ccddd0162d8bc81e76865034fca36cbb89c8,image_history,0.0,0.0,0.0,0.0,1.0,4003,2,0723529001 0776237011 0701244004 0590928019 0776861001 0855706009 0351484027 0351484014 0677967008 0838055001 0723380003 0529008045
0,001324f693acaea0dea35333ba00ccddd0162d8bc81e76865034fca36cbb89c8,late_fusion,0.0,0.0,0.0,0.0,1.0,4003,2,0811835002 0713199006 0776237011 0372860001 0838055001 0684209007 0823505002 0811835005 0699423001 0713199004 0806225002 0776861001
0,001324f693acaea0dea35333ba00ccddd0162d8bc81e76865034fca36cbb89c8,late_fusion_hybrid_w025,0.0,0.0,0.0,0.0,1.0,4003,2,0776237011 0823505002 0894139005 0713199006 0806225002 0723380004 0797527001 0713199004 0679285022 0838055001 0802485001 0684209007
0,001324f693acaea0dea35333ba00ccddd0162d8bc81e76865034fca36cbb89c8,late_fusion_hybrid_w045,0.0,0.0,0.0,0.0,1.0,4003,2,0776237011 0823505002 0797527001 0723380004 0894139005 0679285022 0855706009 0806225002 0802485001 0713199006 0713199004 0819113002
0,001324f693acaea0dea35333ba00ccddd0162d8bc81e76865034fca36cbb89c8,late_fusion_hybrid_w065,0.0,0.0,0.0,0.0,1.0,4003,2,0776237011 0679285022 0797527001 0723380004 0823505002 0855706009 0894139005 0819113002 0806225002 0802485001 0907788004 0704720007
0,0016791478fd7209abe0c4d001b96b304d81f15cb6ad033f20d0e7006e394e58,tabular_only,0.0,0.0,0.0,0.0,1.0,4120,1,0556539001 0243937001 0160442007 0179208001 0158340001 0148033001 0372860001 0688537001 0688537021 0297067002 0123173001 0305931001
0,0016791478fd7209abe0c4d001b96b304d81f15cb6ad033f20d0e7006e394e58,image_history,0.0,0.0,0.0,0.0,1.0,4120,1,0673396002 0123173001 0743642002 0573085004 0723529001 0853589001 0714790021 0111593001 0554598001 0728162001 0316085001 0788326003
0,0016791478fd7209abe0c4d001b96b304d81f15cb6ad033f20d0e7006e394e58,late_fusion,0.0,0.0,0.0,0.0,1.0,4120,1,0372860001 0160442007 0728162001 0399223001 0624486001 0842727002 0399087001 0554598001 0717490070 0785414002 0827968004 0316085001
0,0016791478fd7209abe0c4d001b96b304d81f15cb6ad033f20d0e7006e394e58,late_fusion_hybrid_w025,0.0,0.0,0.0,0.0,1.0,4120,1,0728162001 0717490070 0842727002 0554598001 0827968004 0785414002 0866714014 0767893001 0624486001 0316085001 0778064001 0716261001
0,0016791478fd7209abe0c4d001b96b304d81f15cb6ad033f20d0e7006e394e58,late_fusion_hybrid_w045,0.0,0.0,0.0,0.0,1.0,4120,1,0728162001 0717490070 0554598001 0827968004 0716261001 0866714014 0842727002 0832465003 0785414002 0778064001 0767893001 0853589001
0,0016791478fd7209abe0c4d001b96b304d81f15cb6ad033f20d0e7006e394e58,late_fusion_hybrid_w065,0.0,0.0,0.0,0.0,1.0,4120,1,0728162001 0717490070 0832465003 0716261001 0554598001 0827968004 0778064001 0866714014 0575141004 0785414002 0853589001 0767893001
0,001ea4e9c54f7e9c88811260d954edc059d596147e1cf8adc73323aebf571fd8,tabular_only,0.0,0.0,0.0,0.0,0.0,4199,1,0243937001 0556539001 0160442007 0194037001 0182909001 0179208001 0372860001 0158340001 0148033001 0146730001 0123173001 0111586001
0,001ea4e9c54f7e9c88811260d954edc059d596147e1cf8adc73323aebf571fd8,image_history,0.0,0.0,0.0,0.0,0.0,4199,1,0123173001 0111593001 0723529001 0240561001 0573085004 0590928019 0673396002 0706016003 0684209006 0562245102 0721990004 0399136027
0,001ea4e9c54f7e9c88811260d954edc059d596147e1cf8adc73323aebf571fd8,late_fusion,0.0,0.0,0.0,0.0,0.0,4199,1,0372860001 0399087001 0399223001 0399223029 0658030020 0160442007 0399136009 0399201005 0156231001 0624486001 0194037001 0717490010
0,001ea4e9c54f7e9c88811260d954edc059d596147e1cf8adc73323aebf571fd8,late_fusion_hybrid_w025,0.0,0.0,0.0,0.0,0.0,4199,1,0399087001 0658030020 0399223029 0399223001 0399136009 0624486001 0372860001 0586007001 0717490010 0718278002 0687704012 0629420011
0,001ea4e9c54f7e9c88811260d954edc059d596147e1cf8adc73323aebf571fd8,late_fusion_hybrid_w045,0.0,0.0,0.0,0.0,0.0,4199,1,0658030020 0399087001 0399223029 0575141004 0624486001 0586007001 0399223001 0673638001 0728162009 0740824006 0730946001 0866714014
0,001ea4e9c54f7e9c88811260d954edc059d596147e1cf8adc73323aebf571fd8,late_fusion_hybrid_w065,0.0,0.0,0.0,0.0,0.0,4199,1,0575141004 0762143001 0685347001 0673638001 0586007001 0694589005 0836142001 0740824006 0801673001 0801673005 0866714014 0476583001
0,00201f34c8c92683263346d78c2b45ffd0c6927229542d8040a5c5c38b174eb6,tabular_only,0.0,0.0,0.0,0.0,0.0,4152,2,0160442007 0243937001 0179208001 0158340001 0148033001 0556539001 0123173001 0111586001 0297067002 0372860001 0305931001 0399223001
0,00201f34c8c92683263346d78c2b45ffd0c6927229542d8040a5c5c38b174eb6,image_history,0.0,0.0,0.0,0.0,0.0,4152,2,0123173001 0673396002 0886737001 0758034001 0578478001 0111593001 0810838010 0684209006 0788326003 0680262001 0557599022 0650578005
0,00201f34c8c92683263346d78c2b45ffd0c6927229542d8040a5c5c38b174eb6,late_fusion,0.0,0.0,0.0,0.0,0.0,4152,2,0399223001 0399087001 0399136009 0399223029 0658030020 0751664001 0372860001 0842727002 0399201002 0752814006 0816563001 0751471001
0,00201f34c8c92683263346d78c2b45ffd0c6927229542d8040a5c5c38b174eb6,late_fusion_hybrid_w025,0.0,0.0,0.0,0.0,0.0,4152,2,0399223001 0399087001 0399223029 0399136009 0658030020 0827968004 0554772031 0724729001 0575141004 0842727002 0816563001 0785414002
0,00201f34c8c92683263346d78c2b45ffd0c6927229542d8040a5c5c38b174eb6,late_fusion_hybrid_w045,0.0,0.0,0.0,0.0,0.0,4152,2,0575141004 0399223001 0724729001 0827968004 0554772031 0626545001 0785414002 0762846006 0399087001 0716261001 0554598001 0767893001
0,00201f34c8c92683263346d78c2b45ffd0c6927229542d8040a5c5c38b174eb6,late_fusion_hybrid_w065,0.0,0.0,0.0,0.0,0.0,4152,2,0575141004 0724729001 0626545001 0827968004 0714582001 0878080001 0554772031 0502522001 0716261001 0620928001 0561797002 0762846006
0,00250644a9628fb8c4aebabf555d3caabe44c99c74fbcf67634584f98c6d0098,tabular_only,0.0,0.0,0.0,0.0,0.42857142857142855,4172,7,0243937001 0556539001 0160442007 0179208001 0158340001 0148033001 0123173001 0372860001 0111586001 0297067002 0305931001 0688537021
0,00250644a9628fb8c4aebabf555d3caabe44c99c74fbcf67634584f98c6d0098,image_history,0.0,0.0,0.0,0.0,0.42857142857142855,4172,7,0723529001 0590928019 0111593001 0123173001 0684209006 0240561001 0758034001 0557599022 0464297007 0266875001 0603145001 0605690001
0,00250644a9628fb8c4aebabf555d3caabe44c99c74fbcf67634584f98c6d0098,late_fusion,0.0,0.0,0.0,0.0,0.42857142857142855,4172,7,0372860001 0160442007 0399087001 0399223001 0243937001 0776237020 0399136009 0733749001 0608776002 0589599033 0811835001 0399223029
0,00250644a9628fb8c4aebabf555d3caabe44c99c74fbcf67634584f98c6d0098,late_fusion_hybrid_w025,0.0,0.0,0.0,0.0,0.42857142857142855,4172,7,0399087001 0372860001 0399223001 0399136009 0160442007 0658030020 0733749001 0399223029 0776237020 0759871002 0811835001 0473954008
0,00250644a9628fb8c4aebabf555d3caabe44c99c74fbcf67634584f98c6d0098,late_fusion_hybrid_w045,0.0,0.0,0.0,0.0,0.42857142857142855,4172,7,0399087001 0399223001 0399136009 0658030020 0399223029 0733749001 0759871002 0744786001 0687704012 0473954008 0605690001 0811835001
0,00250644a9628fb8c4aebabf555d3caabe44c99c74fbcf67634584f98c6d0098,late_fusion_hybrid_w065,0.0,0.0,0.0,0.0,0.42857142857142855,4172,7,0658030020 0399087001 0399223001 0687704012 0399136009 0642497004 0739144004 0764994001 0687260003 0757983001 0719450001 0399223029
0,0026906d6c593cd34993ee283861e050272cb193026eb881b1aa3ace49ba75c5,tabular_only,0.0,0.0,0.0,0.0,0.0,4169,1,0160442007 0243937001 0179208001 0158340001 0148033001 0123173001 0111586001 0556539001 0372860001 0297067002 0305931001 0399087001
0,0026906d6c593cd34993ee283861e050272cb193026eb881b1aa3ace49ba75c5,image_history,0.0,0.0,0.0,0.0,0.0,4169,1,0123173001 0111593001 0240561001 0573085004 0573085028 0706016003 0562245046 0687704012 0578478001 0706016025 0740498001 0673396002
0,0026906d6c593cd34993ee283861e050272cb193026eb881b1aa3ace49ba75c5,late_fusion,0.0,0.0,0.0,0.0,0.0,4169,1,0399087001 0399223001 0399223029 0399087028 0658030020 0399136009 0751664001 0751471039 0562245046 0372860001 0656719014 0695545003
0,0026906d6c593cd34993ee283861e050272cb193026eb881b1aa3ace49ba75c5,late_fusion_hybrid_w025,0.0,0.0,0.0,0.0,0.0,4169,1,0399087001 0399223029 0399087028 0399223001 0658030020 0751664001 0399136009 0751471039 0562245046 0656719014 0695545003 0751471001
0,0026906d6c593cd34993ee283861e050272cb193026eb881b1aa3ace49ba75c5,late_fusion_hybrid_w045,0.0,0.0,0.0,0.0,0.0,4169,1,0399087028 0399087001 0658030020 0399223029 0399223001 0751471039 0562245046 0656719014 0695545003 0803757001 0583534002 0751664001
0,0026906d6c593cd34993ee283861e050272cb193026eb881b1aa3ace49ba75c5,late_fusion_hybrid_w065,0.0,0.0,0.0,0.0,0.0,4169,1,0399087028 0695545007 0856109001 0803757001 0583534002 0658030020 0751471037 0796374001 0751471039 0861767001 0695542005 0695544001
0,002cf96a2e882620182534ca963f8b43f9aafa2b668c09171989583562ed0950,tabular_only,0.0,0.0,0.0,0.0,0.0,4103,1,0556539001 0243937001 0160442007 0179208001 0158340001 0148033001 0372860001 0297067002 0123173001 0688537001 0688537021 0305931001
0,002cf96a2e882620182534ca963f8b43f9aafa2b668c09171989583562ed0950,image_history,0.0,0.0,0.0,0.0,0.0,4103,1,0123173001 0590928019 0573085004 0111593001 0684209006 0723529001 0706016003 0240561001 0758034001 0673396002 0557599022 0684209014
0,002cf96a2e882620182534ca963f8b43f9aafa2b668c09171989583562ed0950,late_fusion,0.0,0.0,0.0,0.0,0.0,4103,1,0399087001 0399223001 0399136009 0399223029 0751664001 0658030020 0399136011 0372860001 0751471016 0687704001 0751471001 0399256001
0,002cf96a2e882620182534ca963f8b43f9aafa2b668c09171989583562ed0950,late_fusion_hybrid_w025,0.0,0.0,0.0,0.0,0.0,4103,1,0399087001 0399223001 0399223029 0399136009 0658030020 0751664001 0399136011 0751471001 0751471039 0573085028 0399256001 0399223034
0,002cf96a2e882620182534ca963f8b43f9aafa2b668c09171989583562ed0950,late_fusion_hybrid_w045,0.0,0.0,0.0,0.0,0.0,4103,1,0399087001 0658030020 0399223001 0399223029 0751664001 0399136009 0751471001 0751471039 0573085028 0399256001 0399136011 0687704012
0,002cf96a2e882620182534ca963f8b43f9aafa2b668c09171989583562ed0950,late_fusion_hybrid_w065,0.0,0.0,0.0,0.0,0.0,4103,1,0658030020 0399087001 0751664001 0751471039 0751471001 0687704012 0910449001 0399223029 0647804001 0573085028 0399256001 0399223001
0,00459e5341c64d459a496c4cf5eb9016e2df3a34cbafaf3164aa7bd07a58f6f5,tabular_only,0.0,0.0,0.0,0.0,0.5,4144,2,0556539001 0243937001 0160442007 0179208001 0158340001 0148033001 0372860001 0297067002 0688537001 0688537021 0123173001 0305931001
0,00459e5341c64d459a496c4cf5eb9016e2df3a34cbafaf3164aa7bd07a58f6f5,image_history,0.0,0.0,0.0,0.0,0.5,4144,2,0927553002 0590928019 0723529001 0684209006 0529008045 0590928022 0723349003 0684209014 0123173001 0855080001 0806225002 0605690001
0,00459e5341c64d459a496c4cf5eb9016e2df3a34cbafaf3164aa7bd07a58f6f5,late_fusion,0.0,0.0,0.0,0.0,0.5,4144,2,0894139005 0811835001 0372860001 0399087001 0744786001 0806225002 0399223001 0684209001 0776237020 0399136009 0833500002 0688537021
0,00459e5341c64d459a496c4cf5eb9016e2df3a34cbafaf3164aa7bd07a58f6f5,late_fusion_hybrid_w025,0.0,0.0,0.0,0.0,0.5,4144,2,0894139005 0811835001 0399087001 0744786001 0806225002 0399223001 0764994001 0821163008 0828067001 0684209001 0757983001 0688537021
0,00459e5341c64d459a496c4cf5eb9016e2df3a34cbafaf3164aa7bd07a58f6f5,late_fusion_hybrid_w045,0.0,0.0,0.0,0.0,0.5,4144,2,0894139005 0811835001 0821163008 0764994001 0828067001 0744786001 0757983001 0399087001 0752811001 0642497004 0712216008 0806225002
0,00459e5341c64d459a496c4cf5eb9016e2df3a34cbafaf3164aa7bd07a58f6f5,late_fusion_hybrid_w065,0.0,0.0,0.0,0.0,0.5,4144,2,0821163008 0828067001 0764994001 0757983001 0894139005 0712216008 0831777002 0752811001 0642497004 0849440001 0861443001 0910132001
0,00462904b288681a9facb555f75dd2cf4d0f730a6e0ea7efc0ee655bef06d0b0,tabular_only,0.0,0.0,0.0,0.0,0.5,4066,8,0556539001 0243937001 0160442007 0179208001 0372860001 0158340001 0148033001 0688537001 0688537021 0305931001 0123173001 0111586001
0,00462904b288681a9facb555f75dd2cf4d0f730a6e0ea7efc0ee655bef06d0b0,image_history,0.0,0.0,0.0,0.0,0.5,4066,8,0123173001 0111593001 0240561001 0910444001 0761148001 0266875001 0854390001 0630116001 0730863027 0708297001 0881111007 0251510001
0,00462904b288681a9facb555f75dd2cf4d0f730a6e0ea7efc0ee655bef06d0b0,late_fusion,0.0,0.0,0.0,0.0,0.5,4066,8,0399087001 0399223001 0399223029 0372860001 0658030020 0160442007 0399136009 0399087028 0399087051 0519583042 0494691007 0751664001
0,00462904b288681a9facb555f75dd2cf4d0f730a6e0ea7efc0ee655bef06d0b0,late_fusion_hybrid_w025,0.0,0.0,0.0,0.0,0.5,4066,8,0399087001 0658030020 0399223029 0399223001 0399087028 0519583042 0399136009 0494691007 0751664001 0399087051 0687704012 0684325002
0,00462904b288681a9facb555f75dd2cf4d0f730a6e0ea7efc0ee655bef06d0b0,late_fusion_hybrid_w045,0.0,0.0,0.0,0.0,0.5,4066,8,0399087001 0658030020 0399223029 0399087028 0687704012 0399223001 0519583042 0751664001 0494691007 0684325002 0562245001 0399136009
0,00462904b288681a9facb555f75dd2cf4d0f730a6e0ea7efc0ee655bef06d0b0,late_fusion_hybrid_w065,0.0,0.0,0.0,0.0,0.5,4066,8,0658030020 0687704012 0399087001 0399087028 0399223029 0562245001 0684325002 0910444001 0751664001 0647804001 0733441001 0519583042
0,004aefcffd63b1fdb0bc2024f305323bb272daa2b085499d55065175b78f1824,tabular_only,0.0,0.0,0.0,0.0,0.5,4213,2,0556539001 0160442007 0243937001 0179208001 0158340001 0148033001 0123173001 0372860001 0399087001 0399136009 0399223001 0297067002
0,004aefcffd63b1fdb0bc2024f305323bb272daa2b085499d55065175b78f1824,image_history,0.0,0.0,0.0,0.0,0.5,4213,2,0123173001 0723529001 0557599022 0111593001 0758034001 0240561001 0605690001 0673396002 0748355003 0599580052 0684209006 0590928019
0,004aefcffd63b1fdb0bc2024f305323bb272daa2b085499d55065175b78f1824,late_fusion,0.0,0.0,0.0,0.0,0.5,4213,2,0372860001 0160442007 0473954008 0372860002 0748355003 0599580052 0156231001 0605690001 0243937001 0266875001 0608776002 0842727002
0,004aefcffd63b1fdb0bc2024f305323bb272daa2b085499d55065175b78f1824,late_fusion_hybrid_w025,0.0,0.0,0.0,0.0,0.5,4213,2,0372860001 0898573003 0842727002 0599580052 0728162001 0473954008 0762846006 0160442007 0703997001 0600886011 0605690001 0822180001
0,004aefcffd63b1fdb0bc2024f305323bb272daa2b085499d55065175b78f1824,late_fusion_hybrid_w045,0.0,0.0,0.0,0.0,0.5,4213,2,0898573003 0842727002 0728162001 0703997001 0822180001 0762846006 0637673005 0575141004 0794494003 0915611001 0722343001 0316085001
0,004aefcffd63b1fdb0bc2024f305323bb272daa2b085499d55065175b78f1824,late_fusion_hybrid_w065,0.0,0.0,0.0,0.0,0.5,4213,2,0898573003 0637673005 0575141004 0822180001 0703997001 0714582001 0722343001 0915611001 0811913004 0762846006 0794494003 0728162001
0,004f890062284cddfbd81663dbf09d2f02f8abbfb7437ca90530152b29b87db0,tabular_only,0.0,0.0,0.0,0.0,0.0,4080,1,0243937001 0556539001 0160442007 0372860001 0179208001 0158340001 0148033001 0123173001 0111586001 0297067002 0305931001 0688537021
0,004f890062284cddfbd81663dbf09d2f02f8abbfb7437ca90530152b29b87db0,image_history,0.0,0.0,0.0,0.0,0.0,4080,1,0673396002 0816521002 0668214002 0573085004 0760834001 0697054003 0714790021 0763284006 0680846001 0697054047 0732225001 0785829001
0,004f890062284cddfbd81663dbf09d2f02f8abbfb7437ca90530152b29b87db0,late_fusion,0.0,0.0,0.0,0.0,0.0,4080,1,0399087001 0399223001 0399223029 0658030020 0923758001 0773075005 0859125004 0816563001 0902107001 0399136011 0762846006 0399136009
0,004f890062284cddfbd81663dbf09d2f02f8abbfb7437ca90530152b29b87db0,late_fusion_hybrid_w025,0.0,0.0,0.0,0.0,0.0,4080,1,0816563001 0859125004 0773075005 0923758001 0762846006 0399087001 0619580001 0902107001 0732225001 0658030020 0399223029 0718716002
0,004f890062284cddfbd81663dbf09d2f02f8abbfb7437ca90530152b29b87db0,late_fusion_hybrid_w045,0.0,0.0,0.0,0.0,0.0,4080,1,0816563001 0856667005 0619580001 0859125004 0732225001 0762846006 0773075005 0718716002 0703996002 0752000008 0751939004 0697054003
0,004f890062284cddfbd81663dbf09d2f02f8abbfb7437ca90530152b29b87db0,late_fusion_hybrid_w065,0.0,0.0,0.0,0.0,0.0,4080,1,0856667005 0816563001 0619580001 0752514007 0732225001 0752000008 0718716002 0754910001 0817472001 0703996002 0859125004 0739144004
0,0050daf92485f3863f719efe75b8e0a6b5fa6aeafd3a5bc473da8dd7bb6e1220,tabular_only,0.0,0.0,0.0,0.0,0.0,4084,1,0160442007 0243937001 0179208001 0158340001 0148033001 0123173001 0556539001 0111586001 0297067002 0372860001 0305931001 0399223001
0,0050daf92485f3863f719efe75b8e0a6b5fa6aeafd3a5bc473da8dd7bb6e1220,image_history,0.0,0.0,0.0,0.0,0.0,4084,1,0717370001 0723529001 0927553002 0123173001 0573085004 0605690001 0111593001 0714790021 0464297007 0684209006 0557599022 0240561001
0,0050daf92485f3863f719efe75b8e0a6b5fa6aeafd3a5bc473da8dd7bb6e1220,late_fusion,0.0,0.0,0.0,0.0,0.0,4084,1,0372860001 0399087001 0160442007 0243937001 0399087028 0751664001 0399223001 0519583042 0399223029 0658030020 0608776002 0704065001
0,0050daf92485f3863f719efe75b8e0a6b5fa6aeafd3a5bc473da8dd7bb6e1220,late_fusion_hybrid_w025,0.0,0.0,0.0,0.0,0.0,4084,1,0399087001 0399087028 0751664001 0519583042 0658030020 0704065001 0399223001 0399223029 0457892003 0751471001 0562252033 0793012001
0,0050daf92485f3863f719efe75b8e0a6b5fa6aeafd3a5bc473da8dd7bb6e1220,late_fusion_hybrid_w045,0.0,0.0,0.0,0.0,0.0,4084,1,0399087028 0399087001 0751664001 0658030020 0519583042 0751471001 0704065001 0457892003 0793012001 0562252033 0687704012 0399223029
0,0050daf92485f3863f719efe75b8e0a6b5fa6aeafd3a5bc473da8dd7bb6e1220,late_fusion_hybrid_w065,0.0,0.0,0.0,0.0,0.0,4084,1,0399087028 0189634001 0751471001 0751664001 0856109001 0658030020 0687704012 0519583042 0399087001 0793012001 0704065001 0676387001
0,0055692692c0cdd5278610f4b62ecabc8130eff743170dff7316e8357fd27def,tabular_only,0.0,0.0,0.0,0.0,0.0,4200,1,0556539001 0243937001 0160442007 0179208001 0372860001 0158340001 0148033001 0297067002 0688537001 0123173001 0305931001 0111586001
0,0055692692c0cdd5278610f4b62ecabc8130eff743170dff7316e8357fd27def,image_history,0.0,0.0,0.0,0.0,0.0,4200,1,0723529001 0590928019 0927553002 0351484027 0684209006 0123173001 0111593001 0605690001 0557599022 0748355003 0240561001 0721990004
0,0055692692c0cdd5278610f4b62ecabc8130eff743170dff7316e8357fd27def,late_fusion,0.0,0.0,0.0,0.0,0.0,4200,1,0372860001 0688537001 0748355003 0713754001 0684209006 0684209001 0160442007 0811835001 0473954008 0684209019 0605690001 0759871002
0,0055692692c0cdd5278610f4b62ecabc8130eff743170dff7316e8357fd27def,late_fusion_hybrid_w025,0.0,0.0,0.0,0.0,0.0,4200,1,0688537001 0684209001 0605690001 0713754001 0599580020 0811835001 0372860001 0684209006 0473954008 0600886011 0759871002 0624486001
0,0055692692c0cdd5278610f4b62ecabc8130eff743170dff7316e8357fd27def,late_fusion_hybrid_w045,0.0,0.0,0.0,0.0,0.0,4200,1,0688537001 0831777002 0600886011 0624486001 0610776040 0599580020 0642497004 0605690001 0795440001 0684209001 0863891001 0599580038
0,0055692692c0cdd5278610f4b62ecabc8130eff743170dff7316e8357fd27def,late_fusion_hybrid_w065,0.0,0.0,0.0,0.0,0.0,4200,1,0831777002 0610776040 0775838001 0642497004 0688341001 0863891001 0624486001 0538699001 0795440001 0600886011 0764994001 0629420006
0,0059a72dc89bd3a2bd42e523d98567a0f1acd1f7046f9bdae89e04ddc0a494cf,tabular_only,0.0,0.0,0.0,0.0,0.2,4190,5,0160442007 0243937001 0179208001 0158340001 0148033001 0123173001 0111586001 0556539001 0372860001 0297067002 0305931001 0399087001
0,0059a72dc89bd3a2bd42e523d98567a0f1acd1f7046f9bdae89e04ddc0a494cf,image_history,0.0,0.0,0.0,0.0,0.2,4190,5,0684209006 0123173001 0240561001 0590928022 0736783004 0684209014 0806225002 0723349003 0855080001 0557599022 0721990004 0529008045
0,0059a72dc89bd3a2bd42e523d98567a0f1acd1f7046f9bdae89e04ddc0a494cf,late_fusion,0.0,0.0,0.0,0.0,0.2,4190,5,0372860001 0160442007 0811835001 0744786001 0684209001 0684209006 0806225002 0684209019 0399087001 0684209004 0812525001 0684209027
0,0059a72dc89bd3a2bd42e523d98567a0f1acd1f7046f9bdae89e04ddc0a494cf,late_fusion_hybrid_w025,0.0,0.0,0.0,0.0,0.2,4190,5,0372860001 0811835001 0744786001 0812525001 0684209001 0712216008 0831777002 0160442007 0831777001 0684209027 0806225002 0684209004
0,0059a72dc89bd3a2bd42e523d98567a0f1acd1f7046f9bdae89e04ddc0a494cf,late_fusion_hybrid_w045,0.0,0.0,0.0,0.0,0.2,4190,5,0812525001 0712216008 0831777002 0744786001 0831777001 0742359002 0811835001 0863980003 0538699001 0736870005 0712216010 0639677001
0,0059a72dc89bd3a2bd42e523d98567a0f1acd1f7046f9bdae89e04ddc0a494cf,late_fusion_hybrid_w065,0.0,0.0,0.0,0.0,0.2,4190,5,0712216008 0812525001 0863980003 0831777002 0742359002 0538699001 0831777001 0639677001 0910132001 0736870005 0732678002 0678942026
0,005bacbfe58ad471b3ca1e6a4efbacd9231458137d39299c0b68e424aa9bbbc0,tabular_only,0.0,0.0,0.0,0.0,0.0,3907,1,0160442007 0243937001 0179208001 0158340001 0148033001 0123173001 0556539001 0111586001 0297067002 0372860001 0305931001 0399223001
0,005bacbfe58ad471b3ca1e6a4efbacd9231458137d39299c0b68e424aa9bbbc0,image_history,0.0,0.0,0.0,0.0,0.0,3907,1,0663515001 0629101003 0740498001 0673900011 0399201045 0910444001 0854390001 0836327003 0815264012 0822115004 0399201026 0706016001
0,005bacbfe58ad471b3ca1e6a4efbacd9231458137d39299c0b68e424aa9bbbc0,late_fusion,0.0,0.0,0.0,0.0,0.0,3907,1,0494691007 0399201026 0751664001 0661306001 0399087001 0399223001 0752814016 0399256001 0679502001 0562252033 0788400001 0768912001
0,005bacbfe58ad471b3ca1e6a4efbacd9231458137d39299c0b68e424aa9bbbc0,late_fusion_hybrid_w025,0.0,0.0,0.0,0.0,0.0,3907,1,0494691007 0752814016 0751664001 0679502001 0752814003 0399256001 0189616001 0822115004 0768912001 0788400001 0822115001 0783346001
